#CHROM	FROM	TO	EBR
MTB_anc	321442	321458	0.97
MTB_anc	321458	321582	1
MTB_anc	321582	321588	0.97
MTB_anc	321588	321590	1
MTB_anc	321590	321592	0.97
MTB_anc	321592	321595	1
MTB_anc	321595	321601	0.97
MTB_anc	321601	321665	1
MTB_anc	321665	321666	0.92
MTB_anc	321666	322041	0.97
MTB_anc	322041	322042	0.94
MTB_anc	322042	331500	1
MTB_anc	331500	331512	0.97
MTB_anc	331512	331591	1
MTB_anc	331591	331593	0.97
MTB_anc	331593	331598	0.94
MTB_anc	331598	331601	0.97
MTB_anc	331601	331614	0.94
MTB_anc	331614	331616	0.97
MTB_anc	331616	331617	0.94
MTB_anc	331617	331621	0.97
MTB_anc	331621	331838	1
MTB_anc	331838	331857	0.97
MTB_anc	331857	332466	1
MTB_anc	332466	333548	0.97
MTB_anc	333548	333551	0.94
MTB_anc	333551	333571	0.97
MTB_anc	333571	333572	0.94
MTB_anc	333572	333580	0.97
MTB_anc	333580	333581	0.92
MTB_anc	333581	333584	0.97
MTB_anc	333584	333585	0.94
MTB_anc	333585	333599	0.97
MTB_anc	333599	333602	0.94
MTB_anc	333602	333616	0.92
MTB_anc	333616	333617	0.89
MTB_anc	333617	333623	0.92
MTB_anc	333623	333624	0.89
MTB_anc	333624	333629	0.92
MTB_anc	333629	333637	0.89
MTB_anc	333637	333638	0.64
MTB_anc	333638	333639	0.86
MTB_anc	333639	333640	0.83
MTB_anc	333640	333642	0.64
MTB_anc	333642	333673	0.83
MTB_anc	333673	333674	0.92
MTB_anc	333674	333677	0.86
MTB_anc	333677	333678	0.75
MTB_anc	333678	333682	0.86
MTB_anc	333682	333683	0.83
MTB_anc	333683	333684	0.78
MTB_anc	333684	333702	0.83
MTB_anc	333702	333703	0.81
MTB_anc	333703	333707	0.83
MTB_anc	333707	333730	0.81
MTB_anc	333730	333740	0.89
MTB_anc	333740	333745	0.86
MTB_anc	333745	333763	0.83
MTB_anc	333763	333765	0.81
MTB_anc	333765	333766	0.86
MTB_anc	333766	333767	0.81
MTB_anc	333767	333769	0.83
MTB_anc	333769	333770	0.81
MTB_anc	333770	333775	0.78
MTB_anc	333775	333778	0.81
MTB_anc	333778	333780	0.83
MTB_anc	333780	333785	0.86
MTB_anc	333785	333786	0.81
MTB_anc	333786	333787	0.67
MTB_anc	333787	333789	0.83
MTB_anc	333789	333790	0.64
MTB_anc	333790	333791	0.86
MTB_anc	333791	333797	0.83
MTB_anc	333797	333803	0.81
MTB_anc	333803	333810	0.78
MTB_anc	333810	333818	0.69
MTB_anc	333818	333821	0.72
MTB_anc	333821	333825	0.75
MTB_anc	333825	333828	0.72
MTB_anc	333828	333830	0.78
MTB_anc	333830	333856	0.81
MTB_anc	333856	333863	0.78
MTB_anc	333863	333874	0.81
MTB_anc	333874	333875	0.75
MTB_anc	333875	333877	0.78
MTB_anc	333877	333884	0.75
MTB_anc	333884	333885	0.78
MTB_anc	333885	333892	0.81
MTB_anc	333892	333901	0.83
MTB_anc	333901	333933	0.86
MTB_anc	333933	333942	0.89
MTB_anc	333942	333946	0.86
MTB_anc	333946	333951	0.89
MTB_anc	333951	333953	0.92
MTB_anc	333953	333973	0.89
MTB_anc	333973	333979	0.92
MTB_anc	333979	333987	0.89
MTB_anc	333987	333993	0.92
MTB_anc	333993	333996	0.94
MTB_anc	333996	334003	0.92
MTB_anc	334003	334007	0.89
MTB_anc	334007	334025	0.86
MTB_anc	334025	334033	0.83
MTB_anc	334033	334044	0.86
MTB_anc	334044	334049	0.83
MTB_anc	334049	334059	0.81
MTB_anc	334059	334060	0.83
MTB_anc	334060	334067	0.81
MTB_anc	334067	334069	0.78
MTB_anc	334069	334078	0.81
MTB_anc	334078	334091	0.83
MTB_anc	334091	334107	0.81
MTB_anc	334107	334130	0.83
MTB_anc	334130	334186	0.86
MTB_anc	334186	334209	0.83
MTB_anc	334209	334223	0.92
MTB_anc	334223	334244	0.89
MTB_anc	334244	334254	0.91
MTB_anc	334254	334271	0.94
MTB_anc	334271	334281	0.91
MTB_anc	334281	334283	0.89
MTB_anc	334283	334298	0.86
MTB_anc	334298	334316	0.83
MTB_anc	334316	334319	0.86
MTB_anc	334319	334320	0.83
MTB_anc	334320	334328	0.86
MTB_anc	334328	334329	0.83
MTB_anc	334329	334358	0.8
MTB_anc	334358	334360	0.83
MTB_anc	334360	334374	0.86
MTB_anc	334374	334390	0.89
MTB_anc	334390	334405	0.91
MTB_anc	334405	334434	0.94
MTB_anc	334434	334435	0.91
MTB_anc	334435	334437	0.85
MTB_anc	334437	334450	0.88
MTB_anc	334450	334456	0.91
MTB_anc	334456	334465	0.88
MTB_anc	334465	334492	0.91
MTB_anc	334492	334504	0.88
MTB_anc	334504	334509	0.91
MTB_anc	334509	334511	0.88
MTB_anc	334511	334529	0.91
MTB_anc	334529	334536	0.88
MTB_anc	334536	334632	0.91
MTB_anc	334632	334641	0.85
MTB_anc	334641	334642	0.059
MTB_anc	334642	334654	-1
MTB_anc	334654	334695	1
MTB_anc	334695	334724	-1
MTB_anc	334724	334873	1
MTB_anc	334873	334877	0.96
MTB_anc	334877	334975	0.93
MTB_anc	334975	335017	0.89
MTB_anc	335017	335034	0.93
MTB_anc	335034	335175	0.96
MTB_anc	335175	335185	0.93
MTB_anc	335185	335186	0.89
MTB_anc	335186	335189	0.85
MTB_anc	335189	335191	0.89
MTB_anc	335191	335201	0.85
MTB_anc	335201	335221	0.81
MTB_anc	335221	335271	0.78
MTB_anc	335271	335285	0.74
MTB_anc	335285	335319	0.7
MTB_anc	335319	335328	0.67
MTB_anc	335328	335333	0.63
MTB_anc	335333	335342	0.59
MTB_anc	335342	335354	0.56
MTB_anc	335354	335367	0.52
MTB_anc	335367	335369	0.48
MTB_anc	335369	335370	0.44
MTB_anc	335370	335372	0.48
MTB_anc	335372	335392	0.44
MTB_anc	335392	335434	0.41
MTB_anc	335434	335466	0.37
MTB_anc	335466	335542	0.33
MTB_anc	335542	335545	0.37
MTB_anc	335545	335547	0.33
MTB_anc	335547	335550	0.3
MTB_anc	335550	335560	0.26
MTB_anc	335560	335561	0.3
MTB_anc	335561	335597	0.26
MTB_anc	335597	335598	0.19
MTB_anc	335598	335606	0.26
MTB_anc	335606	335607	0.19
MTB_anc	335607	335635	0.26
MTB_anc	335635	335636	0.22
MTB_anc	335636	335642	0.26
MTB_anc	335642	335643	0.19
MTB_anc	335643	335644	0.22
MTB_anc	335644	335646	0.26
MTB_anc	335646	335651	0.22
MTB_anc	335651	335652	0.19
MTB_anc	335652	335654	0.22
MTB_anc	335654	335655	0.15
MTB_anc	335655	335657	0.19
MTB_anc	335657	335658	0.15
MTB_anc	335658	335663	0.22
MTB_anc	335663	335683	0.26
MTB_anc	335683	335686	0.22
MTB_anc	335686	335693	0.37
MTB_anc	335693	335697	0.33
MTB_anc	335697	335704	0.3
MTB_anc	335704	335705	0.19
MTB_anc	335705	335706	0.15
MTB_anc	335706	335717	0.22
MTB_anc	335717	335721	0.19
MTB_anc	335721	335722	0.15
MTB_anc	335722	335723	0.074
MTB_anc	335723	335725	0.15
MTB_anc	335725	335726	0.074
MTB_anc	335726	335732	0.15
MTB_anc	335732	335733	0.074
MTB_anc	335733	335740	0.15
MTB_anc	335740	335742	0.074
MTB_anc	335742	335762	0.19
MTB_anc	335762	335763	0.074
MTB_anc	335763	335764	0.15
MTB_anc	335764	335766	0.19
MTB_anc	335766	335767	0.11
MTB_anc	335767	335770	0.19
MTB_anc	335770	335780	0.22
MTB_anc	335780	335781	0.15
MTB_anc	335781	335787	0.22
MTB_anc	335787	335789	0.26
MTB_anc	335789	335790	0.19
MTB_anc	335790	335792	0.26
MTB_anc	335792	335793	0.19
MTB_anc	335793	335795	0.26
MTB_anc	335795	335799	0.22
MTB_anc	335799	335800	0.15
MTB_anc	335800	335811	0.22
MTB_anc	335811	335824	0.75
MTB_anc	335824	335829	0.71
MTB_anc	335829	335832	0.7
MTB_anc	335832	335838	0.74
MTB_anc	335838	335847	0.78
MTB_anc	335847	335850	0.74
MTB_anc	335850	335855	0.78
MTB_anc	335855	335856	0.74
MTB_anc	335856	335865	0.78
MTB_anc	335865	335871	0.81
MTB_anc	335871	335872	0.89
MTB_anc	335872	335883	0.93
MTB_anc	335883	335885	0.89
MTB_anc	335885	335886	0.63
MTB_anc	335886	335906	0.93
MTB_anc	335906	335907	0.52
MTB_anc	335907	335919	0.93
MTB_anc	335919	335920	0.52
MTB_anc	335920	335921	0.56
MTB_anc	335921	335922	0.93
MTB_anc	335922	335923	0.56
MTB_anc	335923	335927	0.93
MTB_anc	335927	335928	0.52
MTB_anc	335928	335929	0.93
MTB_anc	335929	335930	0.56
MTB_anc	335930	335956	0.93
MTB_anc	335956	335957	0.78
MTB_anc	335957	335971	0.96
MTB_anc	335971	335972	0.3
MTB_anc	335972	336005	0.96
MTB_anc	336005	336006	0.22
MTB_anc	336006	336011	0.96
MTB_anc	336011	336013	0.89
MTB_anc	336013	336014	0.96
MTB_anc	336014	336015	0.89
MTB_anc	336015	336019	0.96
MTB_anc	336019	336047	1
MTB_anc	336047	336048	0.67
MTB_anc	336048	336050	1
MTB_anc	336050	336051	0.41
MTB_anc	336051	336053	1
MTB_anc	336053	336054	0.44
MTB_anc	336054	336074	1
MTB_anc	336074	336075	0.52
MTB_anc	336075	336081	1
MTB_anc	336081	336082	0.63
MTB_anc	336082	336083	0.67
MTB_anc	336083	336323	1
MTB_anc	336323	336380	0.96
MTB_anc	336380	336381	0.81
MTB_anc	336381	336400	0.93
MTB_anc	336400	336401	0.81
MTB_anc	336401	336403	0.93
MTB_anc	336403	336404	0.78
MTB_anc	336404	336405	0.93
MTB_anc	336405	336406	0.81
MTB_anc	336406	336423	0.93
MTB_anc	336423	336425	0.93
MTB_anc	336425	336497	0.93
MTB_anc	336497	336498	0.89
MTB_anc	336498	336504	0.93
MTB_anc	336504	336505	0.15
MTB_anc	336505	336535	0.93
MTB_anc	336535	336536	0.074
MTB_anc	336536	336537	0.93
MTB_anc	336537	336538	0.074
MTB_anc	336538	336540	0.93
MTB_anc	336540	336541	0.074
MTB_anc	336541	336546	0.93
MTB_anc	336546	336547	0.074
MTB_anc	336547	336553	0.93
MTB_anc	336553	336560	0.89
MTB_anc	336560	336561	0.15
MTB_anc	336561	336590	0.89
MTB_anc	336590	336591	0.11
MTB_anc	336591	336592	0.89
MTB_anc	336592	336593	0.11
MTB_anc	336593	336605	0.89
MTB_anc	336605	336611	0.85
MTB_anc	336611	336612	0.074
MTB_anc	336612	336617	0.85
MTB_anc	336617	336618	0.11
MTB_anc	336618	336620	0.85
MTB_anc	336620	336621	0.037
MTB_anc	336621	336625	0.81
MTB_anc	336625	336627	0.78
MTB_anc	336627	336636	0.74
MTB_anc	336636	336637	0.67
MTB_anc	336637	336645	0.7
MTB_anc	336645	336657	0.74
MTB_anc	336657	336681	0.7
MTB_anc	336681	336685	0.79
MTB_anc	336685	336688	0.33
MTB_anc	336688	336691	0.82
MTB_anc	336691	336693	0.36
MTB_anc	336693	336695	0.37
MTB_anc	336695	336698	0.67
MTB_anc	336698	336699	0.63
MTB_anc	336699	336701	0.37
MTB_anc	336701	336702	0.33
MTB_anc	336702	336707	0.37
MTB_anc	336707	336711	0.33
MTB_anc	336711	336713	0.37
MTB_anc	336713	336728	0.44
MTB_anc	336728	336729	0.33
MTB_anc	336729	336747	0.48
MTB_anc	336747	336772	0.44
MTB_anc	336772	336894	0.46
MTB_anc	336894	336901	0.5
MTB_anc	336901	336923	0.54
MTB_anc	336923	336965	0.5
MTB_anc	336965	336977	0.46
MTB_anc	336977	337057	0.5
MTB_anc	337057	337062	0.54
MTB_anc	337062	337076	0.57
MTB_anc	337076	337100	0.61
MTB_anc	337100	337103	0.64
MTB_anc	337103	337105	0.68
MTB_anc	337105	337110	0.71
MTB_anc	337110	337113	0.68
MTB_anc	337113	337114	0.71
MTB_anc	337114	337121	0.75
MTB_anc	337121	337127	0.79
MTB_anc	337127	337135	0.82
MTB_anc	337135	337146	0.86
MTB_anc	337146	337174	0.89
MTB_anc	337174	337208	0.93
MTB_anc	337208	337253	0.96
MTB_anc	337253	337266	0.93
MTB_anc	337266	337271	0.89
MTB_anc	337271	337355	0.86
MTB_anc	337355	337366	0.89
MTB_anc	337366	337368	0.86
MTB_anc	337368	337382	0.89
MTB_anc	337382	337392	0.93
MTB_anc	337392	337505	0.96
MTB_anc	337505	337523	0.93
MTB_anc	337523	337697	0.96
MTB_anc	337697	337715	0.93
MTB_anc	337715	337720	0.89
MTB_anc	337720	337737	0.86
MTB_anc	337737	337779	0.82
MTB_anc	337779	337788	0.86
MTB_anc	337788	337792	0.82
MTB_anc	337792	337841	0.79
MTB_anc	337841	337842	0.76
MTB_anc	337842	337855	0.79
MTB_anc	337855	337861	0.76
MTB_anc	337861	337862	0.72
MTB_anc	337862	337870	0.69
MTB_anc	337870	337880	0.66
MTB_anc	337880	337885	0.62
MTB_anc	337885	337889	0.66
MTB_anc	337889	337891	0.62
MTB_anc	337891	337897	0.59
MTB_anc	337897	337907	0.55
MTB_anc	337907	337914	0.52
MTB_anc	337914	337926	0.48
MTB_anc	337926	337935	0.52
MTB_anc	337935	337960	0.55
MTB_anc	337960	337965	0.59
MTB_anc	337965	337966	0.62
MTB_anc	337966	337967	0.66
MTB_anc	337967	337971	0.69
MTB_anc	337971	337977	0.72
MTB_anc	337977	337991	0.69
MTB_anc	337991	337992	0.72
MTB_anc	337992	338010	0.76
MTB_anc	338010	338015	0.79
MTB_anc	338015	338025	0.83
MTB_anc	338025	338039	0.79
MTB_anc	338039	338048	0.83
MTB_anc	338048	338059	0.86
MTB_anc	338059	338066	0.83
MTB_anc	338066	338095	0.79
MTB_anc	338095	338098	0.76
MTB_anc	338098	338106	0.72
MTB_anc	338106	338116	0.76
MTB_anc	338116	338124	0.79
MTB_anc	338124	338137	0.76
MTB_anc	338137	338139	0.72
MTB_anc	338139	338143	0.76
MTB_anc	338143	338191	0.79
MTB_anc	338191	338199	0.76
MTB_anc	338199	338222	0.79
MTB_anc	338222	338225	0.83
MTB_anc	338225	338243	0.79
MTB_anc	338243	338248	0.76
MTB_anc	338248	338261	0.79
MTB_anc	338261	338264	0.83
MTB_anc	338264	338294	0.86
MTB_anc	338294	338295	0.83
MTB_anc	338295	338310	0.86
MTB_anc	338310	338325	0.83
MTB_anc	338325	338339	0.79
MTB_anc	338339	338364	0.76
MTB_anc	338364	338365	0.72
MTB_anc	338365	338413	0.69
MTB_anc	338413	338415	0.66
MTB_anc	338415	338420	0.52
MTB_anc	338420	338423	0.48
MTB_anc	338423	338425	0.52
MTB_anc	338425	338427	0.48
MTB_anc	338427	338435	0.52
MTB_anc	338435	338436	0.48
MTB_anc	338436	338441	0.52
MTB_anc	338441	338451	0.55
MTB_anc	338451	338453	0.59
MTB_anc	338453	338482	0.62
MTB_anc	338482	338483	0.59
MTB_anc	338483	338486	0.55
MTB_anc	338486	338503	0.52
MTB_anc	338503	338509	0.48
MTB_anc	338509	338511	0.45
MTB_anc	338511	338513	0.41
MTB_anc	338513	338514	0.39
MTB_anc	338514	338518	0.32
MTB_anc	338518	338529	0.29
MTB_anc	338529	338530	0.36
MTB_anc	338530	338532	0.32
MTB_anc	338532	338549	0.36
MTB_anc	338549	338554	0.39
MTB_anc	338554	338559	0.43
MTB_anc	338559	338561	0.54
MTB_anc	338561	338563	0.5
MTB_anc	338563	338565	0.49
MTB_anc	338565	338568	0.46
MTB_anc	338568	338570	0.43
MTB_anc	338570	338571	0.46
MTB_anc	338571	338573	0.49
MTB_anc	338573	338576	0.51
MTB_anc	338576	338578	0.54
MTB_anc	338578	338579	0.51
MTB_anc	338579	338580	0.54
MTB_anc	338580	338585	0.6
MTB_anc	338585	338587	0.66
MTB_anc	338587	338597	0.63
MTB_anc	338597	338600	0.66
MTB_anc	338600	338602	0.69
MTB_anc	338602	338604	0.71
MTB_anc	338604	338618	0.74
MTB_anc	338618	338619	0.71
MTB_anc	338619	338622	0.74
MTB_anc	338622	338625	0.77
MTB_anc	338625	338630	0.8
MTB_anc	338630	338634	0.83
MTB_anc	338634	338648	0.89
MTB_anc	338648	338649	0.63
MTB_anc	338649	338669	0.86
MTB_anc	338669	338670	0.69
MTB_anc	338670	338675	0.86
MTB_anc	338675	338682	0.89
MTB_anc	338682	338684	0.66
MTB_anc	338684	338685	0.89
MTB_anc	338685	338686	0.66
MTB_anc	338686	338690	0.89
MTB_anc	338690	338691	0.66
MTB_anc	338691	338692	0.89
MTB_anc	338692	338693	0.66
MTB_anc	338693	338719	0.89
MTB_anc	338719	338720	0.86
MTB_anc	338720	338810	0.89
MTB_anc	338810	338811	0.8
MTB_anc	338811	338813	0.89
MTB_anc	338813	338814	0.8
MTB_anc	338814	338816	0.89
MTB_anc	338816	338817	0.77
MTB_anc	338817	338844	0.86
MTB_anc	338844	338846	0.34
MTB_anc	338846	338854	0.86
MTB_anc	338854	338855	0.77
MTB_anc	338855	338876	0.86
MTB_anc	338876	338877	0.14
MTB_anc	338877	338888	0.86
MTB_anc	338888	338889	0.83
MTB_anc	338889	338903	0.86
MTB_anc	338903	338904	0.14
MTB_anc	338904	338915	0.86
MTB_anc	338915	338916	0.83
MTB_anc	338916	338960	0.86
MTB_anc	338960	338961	0.17
MTB_anc	338961	338963	0.86
MTB_anc	338963	338964	0.2
MTB_anc	338964	338984	0.94
MTB_anc	338984	338985	0.83
MTB_anc	338985	338990	0.89
MTB_anc	338990	338991	0.86
MTB_anc	338991	338997	0.89
MTB_anc	338997	338998	0.86
MTB_anc	338998	338999	0.89
MTB_anc	338999	339143	0.97
MTB_anc	339143	340352	1
MTB_anc	340352	340401	0.97
MTB_anc	340401	340418	0.94
MTB_anc	340418	340430	0.92
MTB_anc	340430	340431	0.89
MTB_anc	340431	340443	0.86
MTB_anc	340443	340444	0.83
MTB_anc	340444	340459	0.81
MTB_anc	340459	340461	0.83
MTB_anc	340461	340462	0.86
MTB_anc	340462	340463	0.89
MTB_anc	340463	340468	0.86
MTB_anc	340468	340471	0.89
MTB_anc	340471	340473	0.92
MTB_anc	340473	340485	0.89
MTB_anc	340485	340490	0.92
MTB_anc	340490	340500	0.94
MTB_anc	340500	340501	0.97
MTB_anc	340501	340607	1
MTB_anc	340607	340655	0.97
MTB_anc	340655	347943	1
MTB_anc	347943	347972	0.97
MTB_anc	347972	350945	1
MTB_anc	350945	350994	0.97
MTB_anc	350994	351116	1
MTB_anc	351116	351131	0.97
MTB_anc	351131	353854	1
MTB_anc	353854	353880	0.97
MTB_anc	353880	354020	1
MTB_anc	354020	354029	0.97
MTB_anc	354029	355162	1
MTB_anc	355162	355173	0.97
MTB_anc	355173	355176	1
MTB_anc	355176	355185	0.97
MTB_anc	355185	357309	1
MTB_anc	357309	357312	0.97
MTB_anc	357312	358265	1
MTB_anc	358265	358268	0.97
MTB_anc	358268	361742	1
MTB_anc	361742	361765	0.94
MTB_anc	361765	361768	1
MTB_anc	361768	361788	0.97
MTB_anc	361788	361797	0.94
MTB_anc	361797	361799	0.92
MTB_anc	361799	361801	0.89
MTB_anc	361801	361807	0.92
MTB_anc	361807	361815	0.89
MTB_anc	361815	361816	0.92
MTB_anc	361816	361823	0.89
MTB_anc	361823	361828	0.86
MTB_anc	361828	361829	0.89
MTB_anc	361829	361830	0.86
MTB_anc	361830	361831	0.83
MTB_anc	361831	361834	0.78
MTB_anc	361834	361851	0.81
MTB_anc	361851	361865	0.83
MTB_anc	361865	361876	0.86
MTB_anc	361876	361908	0.89
MTB_anc	361908	361918	0.86
MTB_anc	361918	361920	0.89
MTB_anc	361920	361923	0.86
MTB_anc	361923	361930	0.83
MTB_anc	361930	361932	0.86
MTB_anc	361932	361952	0.89
MTB_anc	361952	361974	0.86
MTB_anc	361974	361988	0.92
MTB_anc	361988	362011	0.89
MTB_anc	362011	362029	0.94
MTB_anc	362029	362055	0.97
MTB_anc	362055	362072	1
MTB_anc	362072	362073	0.97
MTB_anc	362073	362075	1
MTB_anc	362075	362077	0.97
MTB_anc	362077	362115	1
MTB_anc	362115	362117	0.97
MTB_anc	362117	362123	1
MTB_anc	362123	362134	0.97
MTB_anc	362134	362144	1
MTB_anc	362144	362151	0.97
MTB_anc	362151	362202	1
MTB_anc	362202	362249	0.97
MTB_anc	362249	362252	0.94
MTB_anc	362252	362255	0.97
MTB_anc	362255	362277	0.94
MTB_anc	362277	362360	0.97
MTB_anc	362360	362381	0.94
MTB_anc	362381	362384	0.92
MTB_anc	362384	362388	0.94
MTB_anc	362388	362392	0.97
MTB_anc	362392	362404	0.94
MTB_anc	362404	362420	0.97
MTB_anc	362420	362431	0.94
MTB_anc	362431	362528	0.97
MTB_anc	362528	362537	0.94
MTB_anc	362537	362547	0.97
MTB_anc	362547	362553	0.94
MTB_anc	362553	362561	0.92
MTB_anc	362561	362578	0.94
MTB_anc	362578	362585	0.92
MTB_anc	362585	362593	0.94
MTB_anc	362593	362621	0.92
MTB_anc	362621	362641	0.89
MTB_anc	362641	362642	0.86
MTB_anc	362642	362655	0.89
MTB_anc	362655	362665	0.86
MTB_anc	362665	362691	0.83
MTB_anc	362691	362700	0.81
MTB_anc	362700	362701	0.83
MTB_anc	362701	362734	0.86
MTB_anc	362734	362749	0.89
MTB_anc	362749	362752	0.92
MTB_anc	362752	362753	0.89
MTB_anc	362753	362757	0.86
MTB_anc	362757	362765	0.89
MTB_anc	362765	362770	0.92
MTB_anc	362770	362776	0.89
MTB_anc	362776	362778	0.86
MTB_anc	362778	362789	0.83
MTB_anc	362789	362794	0.81
MTB_anc	362794	362795	0.78
MTB_anc	362795	362809	0.81
MTB_anc	362809	362821	0.78
MTB_anc	362821	362829	0.81
MTB_anc	362829	362830	0.78
MTB_anc	362830	362837	0.81
MTB_anc	362837	362840	0.78
MTB_anc	362840	362844	0.81
MTB_anc	362844	362847	0.78
MTB_anc	362847	362858	0.81
MTB_anc	362858	362863	0.78
MTB_anc	362863	362866	0.81
MTB_anc	362866	362902	0.83
MTB_anc	362902	362907	0.86
MTB_anc	362907	362917	0.89
MTB_anc	362917	362961	0.92
MTB_anc	362961	362971	0.89
MTB_anc	362971	363008	0.83
MTB_anc	363008	363021	0.86
MTB_anc	363021	363049	0.92
MTB_anc	363049	363065	0.94
MTB_anc	363065	363068	0.97
MTB_anc	363068	366624	1
MTB_anc	366624	366630	0.97
MTB_anc	366630	366633	1
MTB_anc	366633	366636	0.97
MTB_anc	366636	366637	0.94
MTB_anc	366637	366718	0.97
MTB_anc	366718	366728	1
MTB_anc	366728	366733	0.97
MTB_anc	366733	366737	1
MTB_anc	366737	366752	0.97
MTB_anc	366752	366816	1
MTB_anc	366816	366817	0.97
MTB_anc	366817	366820	1
MTB_anc	366820	366822	0.97
MTB_anc	366822	366889	1
MTB_anc	366889	366940	0.92
MTB_anc	366940	366949	0.97
MTB_anc	366949	366961	0.92
MTB_anc	366961	367000	0.94
MTB_anc	367000	367130	1
MTB_anc	367130	367136	0.97
MTB_anc	367136	367137	1
MTB_anc	367137	367146	0.97
MTB_anc	367146	367442	1
MTB_anc	367442	367465	0.97
MTB_anc	367465	367472	1
MTB_anc	367472	367504	0.97
MTB_anc	367504	367505	1
MTB_anc	367505	367507	0.97
MTB_anc	367507	367800	1
MTB_anc	367800	367863	0.97
MTB_anc	367863	367888	1
MTB_anc	367888	367893	0.97
MTB_anc	367893	368002	1
MTB_anc	368002	368032	0.97
MTB_anc	368032	368045	0.94
MTB_anc	368045	368051	0.92
MTB_anc	368051	368053	0.89
MTB_anc	368053	368059	0.86
MTB_anc	368059	368061	0.89
MTB_anc	368061	368062	0.92
MTB_anc	368062	368064	0.94
MTB_anc	368064	368067	0.92
MTB_anc	368067	368068	0.89
MTB_anc	368068	368070	0.94
MTB_anc	368070	368071	0.92
MTB_anc	368071	368073	0.89
MTB_anc	368073	368074	0.92
MTB_anc	368074	368079	0.89
MTB_anc	368079	368080	0.86
MTB_anc	368080	368081	0.89
MTB_anc	368081	368082	0.83
MTB_anc	368082	368083	0.86
MTB_anc	368083	368086	0.89
MTB_anc	368086	368087	0.86
MTB_anc	368087	368088	0.81
MTB_anc	368088	368090	0.83
MTB_anc	368090	368103	0.81
MTB_anc	368103	368104	0.83
MTB_anc	368104	368105	0.81
MTB_anc	368105	368109	0.83
MTB_anc	368109	368111	0.81
MTB_anc	368111	368114	0.83
MTB_anc	368114	368115	0.81
MTB_anc	368115	368116	0.83
MTB_anc	368116	368121	0.69
MTB_anc	368121	368125	0.67
MTB_anc	368125	368128	0.72
MTB_anc	368128	368130	0.69
MTB_anc	368130	368131	0.72
MTB_anc	368131	368139	0.86
MTB_anc	368139	368145	0.92
MTB_anc	368145	368146	0.94
MTB_anc	368146	368159	0.97
MTB_anc	368159	368165	1
MTB_anc	368165	368203	0.97
MTB_anc	368203	368231	1
MTB_anc	368231	368232	0.97
MTB_anc	368232	368304	1
MTB_anc	368304	368309	0.97
MTB_anc	368309	368311	0.94
MTB_anc	368311	368325	0.97
MTB_anc	368325	368326	1
MTB_anc	368326	368335	0.97
MTB_anc	368335	369505	1
MTB_anc	369505	369507	0.97
MTB_anc	369507	369523	0.94
MTB_anc	369523	369548	0.97
MTB_anc	369548	369551	0.94
MTB_anc	369551	369563	0.92
MTB_anc	369563	369570	0.94
MTB_anc	369570	369571	0.97
MTB_anc	369571	369573	1
MTB_anc	369573	369574	0.97
MTB_anc	369574	369576	1
MTB_anc	369576	369578	0.97
MTB_anc	369578	369579	0.94
MTB_anc	369579	369583	1
MTB_anc	369583	369584	0.97
MTB_anc	369584	369593	1
MTB_anc	369593	369614	0.97
MTB_anc	369614	369812	1
MTB_anc	369812	369901	0.97
MTB_anc	369901	370185	1
MTB_anc	370185	370216	0.97
MTB_anc	370216	370364	1
MTB_anc	370364	370397	0.97
MTB_anc	370397	370554	1
MTB_anc	370554	370588	0.97
MTB_anc	370588	370592	1
MTB_anc	370592	370603	0.97
MTB_anc	370603	370605	1
MTB_anc	370605	370618	0.97
MTB_anc	370618	370658	1
MTB_anc	370658	370665	0.97
MTB_anc	370665	370666	0.94
MTB_anc	370666	370669	0.97
MTB_anc	370669	370745	1
MTB_anc	370745	370751	0.97
MTB_anc	370751	370958	1
MTB_anc	370958	370974	0.97
MTB_anc	370974	371996	1
MTB_anc	371996	371997	0.97
MTB_anc	371997	372151	1
MTB_anc	372151	372159	0.97
MTB_anc	372159	372160	1
MTB_anc	372160	372161	0.97
MTB_anc	372161	372162	1
MTB_anc	372162	372164	0.97
MTB_anc	372164	372177	1
MTB_anc	372177	372179	0.97
MTB_anc	372179	372311	1
MTB_anc	372311	372319	0.97
MTB_anc	372319	372757	1
MTB_anc	372757	372768	0.97
MTB_anc	372768	372770	1
MTB_anc	372770	372778	0.97
MTB_anc	372778	373284	1
MTB_anc	373284	373296	0.92
MTB_anc	373296	373309	0.89
MTB_anc	373309	373315	0.86
MTB_anc	373315	373321	0.89
MTB_anc	373321	373334	0.86
MTB_anc	373334	373363	0.94
MTB_anc	373363	373393	0.97
MTB_anc	373393	373474	1
MTB_anc	373474	373477	0.97
MTB_anc	373477	373490	0.94
MTB_anc	373490	373502	0.97
MTB_anc	373502	373518	1
MTB_anc	373518	373521	0.97
MTB_anc	373521	373561	1
MTB_anc	373561	373580	0.97
MTB_anc	373580	374619	1
MTB_anc	374619	374625	0.97
MTB_anc	374625	374626	0.94
MTB_anc	374626	374639	0.97
MTB_anc	374639	374673	1
MTB_anc	374673	374674	0.92
MTB_anc	374674	374818	1
MTB_anc	374818	374820	0.97
MTB_anc	374820	374840	0.94
MTB_anc	374840	374841	0.92
MTB_anc	374841	374843	0.89
MTB_anc	374843	374848	0.92
MTB_anc	374848	374857	0.94
MTB_anc	374857	374873	0.97
