#CHROM	FROM	TO	Mappability
MTB_anc	149744	149761	0.99
MTB_anc	149761	149826	1
MTB_anc	149826	149827	0.99
MTB_anc	149827	149828	0.97
MTB_anc	149828	149829	0.96
MTB_anc	149829	149830	0.95
MTB_anc	149830	149831	0.93
MTB_anc	149831	149832	0.92
MTB_anc	149832	149833	0.92
MTB_anc	149833	149834	0.91
MTB_anc	149834	149835	0.9
MTB_anc	149835	149836	0.89
MTB_anc	149836	149837	0.87
MTB_anc	149837	149852	0.86
MTB_anc	149852	149853	0.85
MTB_anc	149853	149854	0.84
MTB_anc	149854	149855	0.83
MTB_anc	149855	149856	0.82
MTB_anc	149856	149857	0.81
MTB_anc	149857	149858	0.8
MTB_anc	149858	149861	0.79
MTB_anc	149861	149862	0.78
MTB_anc	149862	149863	0.77
MTB_anc	149863	149864	0.76
MTB_anc	149864	149865	0.75
MTB_anc	149865	149874	0.74
MTB_anc	149874	149875	0.73
MTB_anc	149875	149876	0.72
MTB_anc	149876	149877	0.72
MTB_anc	149877	149878	0.73
MTB_anc	149878	149879	0.75
MTB_anc	149879	149880	0.76
MTB_anc	149880	149881	0.77
MTB_anc	149881	149883	0.79
MTB_anc	149883	149884	0.8
MTB_anc	149884	149885	0.81
MTB_anc	149885	149886	0.82
MTB_anc	149886	149887	0.83
MTB_anc	149887	149894	0.85
MTB_anc	149894	149895	0.84
MTB_anc	149895	149896	0.83
MTB_anc	149896	149897	0.82
MTB_anc	149897	149902	0.81
MTB_anc	149902	149903	0.82
MTB_anc	149903	149904	0.83
MTB_anc	149904	149905	0.84
MTB_anc	149905	149906	0.85
MTB_anc	149906	149907	0.86
MTB_anc	149907	149908	0.87
MTB_anc	149908	149911	0.88
MTB_anc	149911	149912	0.89
MTB_anc	149912	149913	0.9
MTB_anc	149913	149914	0.91
MTB_anc	149914	149915	0.92
MTB_anc	149915	149924	0.93
MTB_anc	149924	149925	0.94
MTB_anc	149925	149926	0.95
MTB_anc	149926	149944	0.96
MTB_anc	149944	149945	0.97
MTB_anc	149945	149946	0.98
MTB_anc	149946	149947	0.99
MTB_anc	149947	150479	1
MTB_anc	150479	150529	0.99
MTB_anc	150529	154110	1
MTB_anc	154110	154111	0.99
MTB_anc	154111	154112	0.98
MTB_anc	154112	154113	0.97
MTB_anc	154113	154114	0.96
MTB_anc	154114	154115	0.95
MTB_anc	154115	154116	0.94
MTB_anc	154116	154117	0.93
MTB_anc	154117	154118	0.92
MTB_anc	154118	154119	0.91
MTB_anc	154119	154120	0.9
MTB_anc	154120	154121	0.89
MTB_anc	154121	154122	0.88
MTB_anc	154122	154123	0.87
MTB_anc	154123	154124	0.86
MTB_anc	154124	154125	0.85
MTB_anc	154125	154126	0.84
MTB_anc	154126	154127	0.82
MTB_anc	154127	154128	0.81
MTB_anc	154128	154129	0.79
MTB_anc	154129	154130	0.77
MTB_anc	154130	154131	0.76
MTB_anc	154131	154132	0.74
MTB_anc	154132	154133	0.73
MTB_anc	154133	154134	0.71
MTB_anc	154134	154135	0.69
MTB_anc	154135	154136	0.67
MTB_anc	154136	154137	0.66
MTB_anc	154137	154138	0.65
MTB_anc	154138	154139	0.64
MTB_anc	154139	154140	0.63
MTB_anc	154140	154141	0.62
MTB_anc	154141	154142	0.61
MTB_anc	154142	154143	0.59
MTB_anc	154143	154160	0.58
MTB_anc	154160	154161	0.59
MTB_anc	154161	154162	0.6
MTB_anc	154162	154172	0.61
MTB_anc	154172	154176	0.61
MTB_anc	154176	154177	0.61
MTB_anc	154177	154178	0.62
MTB_anc	154178	154179	0.63
MTB_anc	154179	154180	0.64
MTB_anc	154180	154181	0.63
MTB_anc	154181	154182	0.63
MTB_anc	154182	154183	0.63
MTB_anc	154183	154184	0.64
MTB_anc	154184	154185	0.65
MTB_anc	154185	154186	0.65
MTB_anc	154186	154187	0.66
MTB_anc	154187	154188	0.65
MTB_anc	154188	154189	0.65
MTB_anc	154189	154190	0.64
MTB_anc	154190	154191	0.64
MTB_anc	154191	154192	0.64
MTB_anc	154192	154194	0.65
MTB_anc	154194	154195	0.64
MTB_anc	154195	154196	0.63
MTB_anc	154196	154213	0.62
MTB_anc	154213	154214	0.63
MTB_anc	154214	154215	0.64
MTB_anc	154215	154216	0.65
MTB_anc	154216	154217	0.66
MTB_anc	154217	154218	0.67
MTB_anc	154218	154219	0.68
MTB_anc	154219	154220	0.69
MTB_anc	154220	154221	0.7
MTB_anc	154221	154222	0.71
MTB_anc	154222	154223	0.72
MTB_anc	154223	154224	0.73
MTB_anc	154224	154225	0.74
MTB_anc	154225	154226	0.75
MTB_anc	154226	154227	0.76
MTB_anc	154227	154228	0.77
MTB_anc	154228	154229	0.78
MTB_anc	154229	154230	0.79
MTB_anc	154230	154231	0.81
MTB_anc	154231	154232	0.82
MTB_anc	154232	154233	0.84
MTB_anc	154233	154234	0.85
MTB_anc	154234	154235	0.86
MTB_anc	154235	154236	0.87
MTB_anc	154236	154237	0.89
MTB_anc	154237	154238	0.9
MTB_anc	154238	154239	0.92
MTB_anc	154239	154240	0.93
MTB_anc	154240	154241	0.94
MTB_anc	154241	154242	0.95
MTB_anc	154242	154243	0.96
MTB_anc	154243	154244	0.97
MTB_anc	154244	154245	0.98
MTB_anc	154245	154246	0.99
MTB_anc	154246	157279	1
MTB_anc	157279	157280	0.99
MTB_anc	157280	157281	0.98
MTB_anc	157281	157282	0.97
MTB_anc	157282	157329	0.96
MTB_anc	157329	157330	0.97
MTB_anc	157330	157331	0.98
MTB_anc	157331	157332	0.99
MTB_anc	157332	157383	1
MTB_anc	157383	157384	0.99
MTB_anc	157384	157433	0.98
MTB_anc	157433	157434	0.99
MTB_anc	157434	161527	1
MTB_anc	161527	161528	0.99
MTB_anc	161528	161577	0.98
MTB_anc	161577	161578	0.99
MTB_anc	161578	177095	1
MTB_anc	177095	177097	0.99
MTB_anc	177097	177098	0.98
MTB_anc	177098	177099	0.97
MTB_anc	177099	177100	0.96
MTB_anc	177100	177101	0.95
MTB_anc	177101	177102	0.94
MTB_anc	177102	177103	0.93
MTB_anc	177103	177104	0.92
MTB_anc	177104	177105	0.91
MTB_anc	177105	177106	0.9
MTB_anc	177106	177107	0.89
MTB_anc	177107	177108	0.88
MTB_anc	177108	177109	0.87
MTB_anc	177109	177110	0.86
MTB_anc	177110	177111	0.85
MTB_anc	177111	177112	0.84
MTB_anc	177112	177113	0.83
MTB_anc	177113	177114	0.82
MTB_anc	177114	177115	0.81
MTB_anc	177115	177116	0.8
MTB_anc	177116	177117	0.79
MTB_anc	177117	177118	0.78
MTB_anc	177118	177119	0.77
MTB_anc	177119	177120	0.76
MTB_anc	177120	177121	0.75
MTB_anc	177121	177122	0.74
MTB_anc	177122	177123	0.73
MTB_anc	177123	177124	0.72
MTB_anc	177124	177125	0.71
MTB_anc	177125	177126	0.7
MTB_anc	177126	177127	0.69
MTB_anc	177127	177128	0.68
MTB_anc	177128	177129	0.67
MTB_anc	177129	177130	0.66
MTB_anc	177130	177131	0.65
MTB_anc	177131	177145	0.64
MTB_anc	177145	177147	0.65
MTB_anc	177147	177148	0.66
MTB_anc	177148	177149	0.67
MTB_anc	177149	177150	0.68
MTB_anc	177150	177151	0.69
MTB_anc	177151	177152	0.7
MTB_anc	177152	177153	0.71
MTB_anc	177153	177154	0.72
MTB_anc	177154	177155	0.73
MTB_anc	177155	177156	0.74
MTB_anc	177156	177157	0.75
MTB_anc	177157	177158	0.76
MTB_anc	177158	177159	0.77
MTB_anc	177159	177160	0.78
MTB_anc	177160	177161	0.79
MTB_anc	177161	177162	0.8
MTB_anc	177162	177163	0.81
MTB_anc	177163	177164	0.82
MTB_anc	177164	177165	0.83
MTB_anc	177165	177166	0.84
MTB_anc	177166	177167	0.85
MTB_anc	177167	177168	0.86
MTB_anc	177168	177169	0.87
MTB_anc	177169	177170	0.88
MTB_anc	177170	177171	0.89
MTB_anc	177171	177172	0.9
MTB_anc	177172	177173	0.91
MTB_anc	177173	177174	0.92
MTB_anc	177174	177175	0.93
MTB_anc	177175	177176	0.94
MTB_anc	177176	177177	0.95
MTB_anc	177177	177178	0.96
MTB_anc	177178	177179	0.97
MTB_anc	177179	177180	0.98
MTB_anc	177180	177181	0.99
MTB_anc	177181	177226	1
MTB_anc	177226	177227	0.99
MTB_anc	177227	177228	0.98
MTB_anc	177228	177229	0.96
MTB_anc	177229	177230	0.95
MTB_anc	177230	177231	0.93
MTB_anc	177231	177232	0.92
MTB_anc	177232	177233	0.9
MTB_anc	177233	177234	0.89
MTB_anc	177234	177235	0.87
MTB_anc	177235	177236	0.86
MTB_anc	177236	177237	0.84
MTB_anc	177237	177238	0.83
MTB_anc	177238	177239	0.81
MTB_anc	177239	177240	0.8
MTB_anc	177240	177241	0.78
MTB_anc	177241	177242	0.77
MTB_anc	177242	177243	0.75
MTB_anc	177243	177244	0.74
MTB_anc	177244	177245	0.72
MTB_anc	177245	177246	0.71
MTB_anc	177246	177247	0.69
MTB_anc	177247	177248	0.68
MTB_anc	177248	177249	0.66
MTB_anc	177249	177250	0.65
MTB_anc	177250	177251	0.63
MTB_anc	177251	177252	0.62
MTB_anc	177252	177253	0.61
MTB_anc	177253	177254	0.6
MTB_anc	177254	177255	0.59
MTB_anc	177255	177256	0.58
MTB_anc	177256	177257	0.57
MTB_anc	177257	177258	0.56
MTB_anc	177258	177259	0.55
MTB_anc	177259	177260	0.54
MTB_anc	177260	177261	0.53
MTB_anc	177261	177262	0.52
MTB_anc	177262	177263	0.51
MTB_anc	177263	177264	0.5
MTB_anc	177264	177265	0.49
MTB_anc	177265	177266	0.48
MTB_anc	177266	177267	0.47
MTB_anc	177267	177268	0.46
MTB_anc	177268	177269	0.45
MTB_anc	177269	177270	0.44
MTB_anc	177270	177271	0.43
MTB_anc	177271	177272	0.42
MTB_anc	177272	177273	0.41
MTB_anc	177273	177276	0.4
MTB_anc	177276	177277	0.41
MTB_anc	177277	177278	0.43
MTB_anc	177278	177279	0.44
MTB_anc	177279	177280	0.46
MTB_anc	177280	177281	0.47
MTB_anc	177281	177282	0.49
MTB_anc	177282	177283	0.5
MTB_anc	177283	177284	0.52
MTB_anc	177284	177285	0.53
MTB_anc	177285	177286	0.55
MTB_anc	177286	177287	0.56
MTB_anc	177287	177288	0.58
MTB_anc	177288	177289	0.59
MTB_anc	177289	177290	0.61
MTB_anc	177290	177291	0.62
MTB_anc	177291	177292	0.64
MTB_anc	177292	177293	0.65
MTB_anc	177293	177294	0.67
MTB_anc	177294	177295	0.68
MTB_anc	177295	177296	0.7
MTB_anc	177296	177297	0.71
MTB_anc	177297	177298	0.73
MTB_anc	177298	177299	0.74
MTB_anc	177299	177300	0.76
MTB_anc	177300	177301	0.77
MTB_anc	177301	177302	0.78
MTB_anc	177302	177303	0.79
MTB_anc	177303	177304	0.8
MTB_anc	177304	177305	0.81
MTB_anc	177305	177306	0.82
MTB_anc	177306	177307	0.83
MTB_anc	177307	177308	0.84
MTB_anc	177308	177309	0.85
MTB_anc	177309	177310	0.86
MTB_anc	177310	177311	0.87
MTB_anc	177311	177312	0.88
MTB_anc	177312	177313	0.89
MTB_anc	177313	177314	0.9
MTB_anc	177314	177315	0.91
MTB_anc	177315	177316	0.92
MTB_anc	177316	177317	0.93
MTB_anc	177317	177318	0.94
MTB_anc	177318	177319	0.95
MTB_anc	177319	177320	0.96
MTB_anc	177320	177321	0.97
MTB_anc	177321	177322	0.98
MTB_anc	177322	177323	0.99
MTB_anc	177323	177338	1
MTB_anc	177338	177339	0.99
MTB_anc	177339	177340	0.98
MTB_anc	177340	177341	0.97
MTB_anc	177341	177342	0.96
MTB_anc	177342	177343	0.95
MTB_anc	177343	177344	0.94
MTB_anc	177344	177345	0.93
MTB_anc	177345	177346	0.92
MTB_anc	177346	177347	0.91
MTB_anc	177347	177348	0.9
MTB_anc	177348	177349	0.89
MTB_anc	177349	177350	0.88
MTB_anc	177350	177351	0.87
MTB_anc	177351	177352	0.86
MTB_anc	177352	177353	0.85
MTB_anc	177353	177354	0.84
MTB_anc	177354	177355	0.83
MTB_anc	177355	177356	0.82
MTB_anc	177356	177357	0.81
MTB_anc	177357	177358	0.8
MTB_anc	177358	177359	0.79
MTB_anc	177359	177388	0.78
MTB_anc	177388	177389	0.79
MTB_anc	177389	177390	0.8
MTB_anc	177390	177391	0.81
MTB_anc	177391	177392	0.82
MTB_anc	177392	177393	0.83
MTB_anc	177393	177394	0.84
MTB_anc	177394	177395	0.85
MTB_anc	177395	177396	0.86
MTB_anc	177396	177397	0.87
MTB_anc	177397	177398	0.88
MTB_anc	177398	177399	0.89
MTB_anc	177399	177400	0.9
MTB_anc	177400	177401	0.91
MTB_anc	177401	177402	0.92
MTB_anc	177402	177403	0.93
MTB_anc	177403	177404	0.94
MTB_anc	177404	177405	0.95
MTB_anc	177405	177406	0.96
MTB_anc	177406	177407	0.97
MTB_anc	177407	177408	0.98
MTB_anc	177408	177409	0.99
MTB_anc	177409	197078	1
MTB_anc	197078	197079	0.99
MTB_anc	197079	197080	0.98
MTB_anc	197080	197081	0.97
MTB_anc	197081	197128	0.96
MTB_anc	197128	197129	0.97
MTB_anc	197129	197130	0.98
MTB_anc	197130	197131	0.99
MTB_anc	197131	197192	1
MTB_anc	197192	197193	0.99
MTB_anc	197193	197194	0.98
MTB_anc	197194	197195	0.97
MTB_anc	197195	197205	0.96
MTB_anc	197205	197206	0.95
MTB_anc	197206	197207	0.94
MTB_anc	197207	197208	0.93
MTB_anc	197208	197209	0.92
MTB_anc	197209	197210	0.91
MTB_anc	197210	197211	0.9
MTB_anc	197211	197212	0.89
MTB_anc	197212	197213	0.88
MTB_anc	197213	197214	0.87
MTB_anc	197214	197215	0.85
MTB_anc	197215	197216	0.84
MTB_anc	197216	197217	0.83
MTB_anc	197217	197218	0.82
MTB_anc	197218	197219	0.81
MTB_anc	197219	197220	0.8
MTB_anc	197220	197221	0.79
MTB_anc	197221	197222	0.78
MTB_anc	197222	197223	0.77
MTB_anc	197223	197224	0.76
MTB_anc	197224	197225	0.75
MTB_anc	197225	197226	0.74
MTB_anc	197226	197227	0.73
MTB_anc	197227	197228	0.72
MTB_anc	197228	197229	0.71
MTB_anc	197229	197230	0.7
MTB_anc	197230	197231	0.69
MTB_anc	197231	197233	0.68
MTB_anc	197233	197234	0.68
MTB_anc	197234	197242	0.67
MTB_anc	197242	197243	0.68
MTB_anc	197243	197244	0.69
MTB_anc	197244	197245	0.7
MTB_anc	197245	197249	0.71
MTB_anc	197249	197250	0.7
MTB_anc	197250	197251	0.69
MTB_anc	197251	197252	0.68
MTB_anc	197252	197253	0.67
MTB_anc	197253	197254	0.66
MTB_anc	197254	197263	0.65
MTB_anc	197263	197264	0.66
MTB_anc	197264	197265	0.67
MTB_anc	197265	197266	0.69
MTB_anc	197266	197267	0.7
MTB_anc	197267	197268	0.71
MTB_anc	197268	197269	0.72
MTB_anc	197269	197270	0.73
MTB_anc	197270	197271	0.74
MTB_anc	197271	197272	0.75
MTB_anc	197272	197273	0.76
MTB_anc	197273	197274	0.77
MTB_anc	197274	197275	0.78
MTB_anc	197275	197276	0.79
MTB_anc	197276	197277	0.8
MTB_anc	197277	197278	0.81
MTB_anc	197278	197279	0.82
MTB_anc	197279	197280	0.83
MTB_anc	197280	197281	0.84
MTB_anc	197281	197284	0.85
MTB_anc	197284	197299	0.86
MTB_anc	197299	197300	0.87
MTB_anc	197300	197301	0.88
MTB_anc	197301	197302	0.89
MTB_anc	197302	197303	0.9
MTB_anc	197303	197304	0.91
MTB_anc	197304	197305	0.92
MTB_anc	197305	197306	0.93
MTB_anc	197306	197307	0.94
MTB_anc	197307	197308	0.95
MTB_anc	197308	197309	0.96
MTB_anc	197309	197310	0.97
MTB_anc	197310	197311	0.98
MTB_anc	197311	197312	0.99
MTB_anc	197312	197838	1
MTB_anc	197838	197839	0.99
MTB_anc	197839	197840	0.98
MTB_anc	197840	197841	0.97
MTB_anc	197841	197842	0.96
MTB_anc	197842	197843	0.95
MTB_anc	197843	197844	0.94
MTB_anc	197844	197845	0.93
MTB_anc	197845	197846	0.92
MTB_anc	197846	197847	0.91
MTB_anc	197847	197848	0.9
MTB_anc	197848	197849	0.89
MTB_anc	197849	197850	0.88
MTB_anc	197850	197851	0.87
MTB_anc	197851	197852	0.86
MTB_anc	197852	197853	0.85
MTB_anc	197853	197856	0.84
MTB_anc	197856	197862	0.83
MTB_anc	197862	197888	0.82
MTB_anc	197888	197889	0.83
MTB_anc	197889	197890	0.84
MTB_anc	197890	197891	0.85
MTB_anc	197891	197892	0.86
MTB_anc	197892	197893	0.87
MTB_anc	197893	197894	0.88
MTB_anc	197894	197895	0.89
MTB_anc	197895	197896	0.9
MTB_anc	197896	197897	0.91
MTB_anc	197897	197898	0.92
MTB_anc	197898	197899	0.93
MTB_anc	197899	197900	0.94
MTB_anc	197900	197901	0.95
MTB_anc	197901	197902	0.96
MTB_anc	197902	197903	0.97
MTB_anc	197903	197906	0.98
MTB_anc	197906	197907	0.99
MTB_anc	197907	197908	0.98
MTB_anc	197908	197909	0.97
MTB_anc	197909	197910	0.96
MTB_anc	197910	197911	0.95
MTB_anc	197911	197913	0.94
MTB_anc	197913	197914	0.93
MTB_anc	197914	197915	0.92
MTB_anc	197915	197916	0.91
MTB_anc	197916	197917	0.9
MTB_anc	197917	197918	0.89
MTB_anc	197918	197919	0.88
MTB_anc	197919	197920	0.87
MTB_anc	197920	197921	0.86
MTB_anc	197921	197922	0.85
MTB_anc	197922	197923	0.84
MTB_anc	197923	197924	0.83
MTB_anc	197924	197925	0.82
MTB_anc	197925	197926	0.81
MTB_anc	197926	197927	0.8
MTB_anc	197927	197928	0.79
MTB_anc	197928	197929	0.78
MTB_anc	197929	197930	0.77
MTB_anc	197930	197931	0.76
MTB_anc	197931	197932	0.75
MTB_anc	197932	197933	0.74
MTB_anc	197933	197934	0.73
MTB_anc	197934	197935	0.72
MTB_anc	197935	197936	0.71
MTB_anc	197936	197937	0.7
MTB_anc	197937	197938	0.69
MTB_anc	197938	197939	0.68
MTB_anc	197939	197940	0.67
MTB_anc	197940	197941	0.66
MTB_anc	197941	197942	0.65
MTB_anc	197942	197943	0.64
MTB_anc	197943	197944	0.63
MTB_anc	197944	197945	0.62
MTB_anc	197945	197946	0.61
MTB_anc	197946	197947	0.6
MTB_anc	197947	197948	0.59
MTB_anc	197948	197949	0.58
MTB_anc	197949	197950	0.57
MTB_anc	197950	197951	0.56
MTB_anc	197951	197952	0.55
MTB_anc	197952	197953	0.54
MTB_anc	197953	197954	0.53
MTB_anc	197954	197955	0.52
MTB_anc	197955	197956	0.51
MTB_anc	197956	197958	0.5
MTB_anc	197958	197959	0.51
MTB_anc	197959	197960	0.52
MTB_anc	197960	197961	0.53
MTB_anc	197961	197962	0.54
MTB_anc	197962	197963	0.55
MTB_anc	197963	197964	0.56
MTB_anc	197964	197965	0.57
MTB_anc	197965	197966	0.58
MTB_anc	197966	197967	0.59
MTB_anc	197967	197968	0.6
MTB_anc	197968	197969	0.61
MTB_anc	197969	197970	0.62
MTB_anc	197970	197971	0.63
MTB_anc	197971	197972	0.64
MTB_anc	197972	197973	0.65
MTB_anc	197973	197974	0.66
MTB_anc	197974	197975	0.67
MTB_anc	197975	197976	0.68
MTB_anc	197976	197977	0.69
MTB_anc	197977	197978	0.7
MTB_anc	197978	197979	0.71
MTB_anc	197979	197980	0.72
MTB_anc	197980	197981	0.73
MTB_anc	197981	197982	0.74
MTB_anc	197982	197983	0.75
MTB_anc	197983	197984	0.76
MTB_anc	197984	197985	0.77
MTB_anc	197985	197986	0.78
MTB_anc	197986	197987	0.79
MTB_anc	197987	197988	0.8
MTB_anc	197988	197989	0.81
MTB_anc	197989	197990	0.82
MTB_anc	197990	197991	0.83
MTB_anc	197991	197992	0.84
MTB_anc	197992	197993	0.85
MTB_anc	197993	197994	0.86
MTB_anc	197994	197995	0.87
MTB_anc	197995	197996	0.88
MTB_anc	197996	197997	0.89
MTB_anc	197997	197998	0.9
MTB_anc	197998	197999	0.91
MTB_anc	197999	198000	0.92
MTB_anc	198000	198001	0.93
MTB_anc	198001	198002	0.94
MTB_anc	198002	198003	0.95
MTB_anc	198003	198004	0.96
MTB_anc	198004	198005	0.97
MTB_anc	198005	198006	0.98
MTB_anc	198006	198007	0.99
MTB_anc	198007	198090	1
MTB_anc	198090	198091	0.99
MTB_anc	198091	198092	0.98
MTB_anc	198092	198093	0.97
MTB_anc	198093	198094	0.96
MTB_anc	198094	198095	0.95
MTB_anc	198095	198096	0.94
MTB_anc	198096	198097	0.93
MTB_anc	198097	198098	0.92
MTB_anc	198098	198099	0.91
MTB_anc	198099	198100	0.9
MTB_anc	198100	198101	0.89
MTB_anc	198101	198102	0.88
MTB_anc	198102	198103	0.87
MTB_anc	198103	198104	0.86
MTB_anc	198104	198105	0.85
MTB_anc	198105	198106	0.84
MTB_anc	198106	198107	0.83
MTB_anc	198107	198108	0.82
MTB_anc	198108	198109	0.81
MTB_anc	198109	198110	0.8
MTB_anc	198110	198111	0.79
MTB_anc	198111	198112	0.78
MTB_anc	198112	198113	0.77
MTB_anc	198113	198114	0.76
MTB_anc	198114	198117	0.75
MTB_anc	198117	198118	0.74
MTB_anc	198118	198119	0.73
MTB_anc	198119	198120	0.72
MTB_anc	198120	198121	0.71
MTB_anc	198121	198140	0.7
MTB_anc	198140	198141	0.71
MTB_anc	198141	198142	0.72
MTB_anc	198142	198143	0.73
MTB_anc	198143	198144	0.74
MTB_anc	198144	198145	0.75
MTB_anc	198145	198146	0.76
MTB_anc	198146	198147	0.77
MTB_anc	198147	198148	0.78
MTB_anc	198148	198149	0.79
MTB_anc	198149	198150	0.8
MTB_anc	198150	198151	0.81
MTB_anc	198151	198152	0.82
MTB_anc	198152	198153	0.83
MTB_anc	198153	198154	0.84
MTB_anc	198154	198155	0.85
MTB_anc	198155	198156	0.86
MTB_anc	198156	198157	0.87
MTB_anc	198157	198158	0.88
MTB_anc	198158	198159	0.89
MTB_anc	198159	198160	0.9
MTB_anc	198160	198161	0.91
MTB_anc	198161	198162	0.92
MTB_anc	198162	198163	0.93
MTB_anc	198163	198164	0.94
MTB_anc	198164	198167	0.95
MTB_anc	198167	198168	0.96
MTB_anc	198168	198169	0.97
MTB_anc	198169	198170	0.98
MTB_anc	198170	198171	0.99
MTB_anc	198171	198478	1
MTB_anc	198478	198479	0.99
MTB_anc	198479	198480	0.98
MTB_anc	198480	198481	0.97
MTB_anc	198481	198482	0.96
MTB_anc	198482	198483	0.95
MTB_anc	198483	198484	0.94
MTB_anc	198484	198485	0.93
MTB_anc	198485	198486	0.92
MTB_anc	198486	198487	0.91
MTB_anc	198487	198488	0.9
MTB_anc	198488	198528	0.89
MTB_anc	198528	198529	0.9
MTB_anc	198529	198530	0.91
MTB_anc	198530	198531	0.92
MTB_anc	198531	198532	0.93
MTB_anc	198532	198533	0.94
MTB_anc	198533	198534	0.95
MTB_anc	198534	198535	0.96
MTB_anc	198535	198536	0.97
MTB_anc	198536	198537	0.98
MTB_anc	198537	198538	0.99
MTB_anc	198538	198962	1
MTB_anc	198962	198963	0.99
MTB_anc	198963	198964	0.98
MTB_anc	198964	198965	0.97
MTB_anc	198965	198966	0.96
MTB_anc	198966	198967	0.95
MTB_anc	198967	198968	0.94
MTB_anc	198968	198969	0.93
MTB_anc	198969	198970	0.92
MTB_anc	198970	198971	0.91
MTB_anc	198971	198972	0.9
MTB_anc	198972	198973	0.89
MTB_anc	198973	198974	0.88
MTB_anc	198974	198975	0.87
MTB_anc	198975	198976	0.86
MTB_anc	198976	198977	0.85
MTB_anc	198977	198978	0.84
MTB_anc	198978	198979	0.83
MTB_anc	198979	198980	0.82
MTB_anc	198980	198981	0.81
MTB_anc	198981	198982	0.8
MTB_anc	198982	198983	0.79
MTB_anc	198983	198984	0.78
MTB_anc	198984	198985	0.77
MTB_anc	198985	198986	0.76
MTB_anc	198986	198987	0.75
MTB_anc	198987	198988	0.74
MTB_anc	198988	198989	0.73
MTB_anc	198989	198990	0.72
MTB_anc	198990	198991	0.71
MTB_anc	198991	198992	0.7
MTB_anc	198992	199012	0.69
MTB_anc	199012	199013	0.7
MTB_anc	199013	199014	0.71
MTB_anc	199014	199015	0.72
MTB_anc	199015	199016	0.73
MTB_anc	199016	199017	0.74
MTB_anc	199017	199018	0.75
MTB_anc	199018	199019	0.76
MTB_anc	199019	199020	0.77
MTB_anc	199020	199021	0.78
MTB_anc	199021	199022	0.79
MTB_anc	199022	199023	0.8
MTB_anc	199023	199024	0.81
MTB_anc	199024	199025	0.82
MTB_anc	199025	199026	0.83
MTB_anc	199026	199027	0.84
MTB_anc	199027	199028	0.85
MTB_anc	199028	199029	0.86
MTB_anc	199029	199030	0.87
MTB_anc	199030	199031	0.88
MTB_anc	199031	199032	0.89
MTB_anc	199032	199033	0.9
MTB_anc	199033	199034	0.91
MTB_anc	199034	199035	0.92
MTB_anc	199035	199036	0.93
MTB_anc	199036	199037	0.94
MTB_anc	199037	199038	0.95
MTB_anc	199038	199039	0.96
MTB_anc	199039	199040	0.97
MTB_anc	199040	199041	0.98
MTB_anc	199041	199042	0.99
MTB_anc	199042	199751	1
MTB_anc	199751	199752	0.99
MTB_anc	199752	199753	0.98
MTB_anc	199753	199754	0.97
MTB_anc	199754	199755	0.96
MTB_anc	199755	199756	0.95
MTB_anc	199756	199757	0.94
MTB_anc	199757	199758	0.93
MTB_anc	199758	199759	0.92
MTB_anc	199759	199760	0.91
MTB_anc	199760	199761	0.9
MTB_anc	199761	199762	0.89
MTB_anc	199762	199765	0.88
MTB_anc	199765	199766	0.87
MTB_anc	199766	199767	0.86
MTB_anc	199767	199768	0.85
MTB_anc	199768	199769	0.84
MTB_anc	199769	199770	0.83
MTB_anc	199770	199771	0.82
MTB_anc	199771	199772	0.81
MTB_anc	199772	199773	0.8
MTB_anc	199773	199774	0.79
MTB_anc	199774	199775	0.78
MTB_anc	199775	199776	0.77
MTB_anc	199776	199777	0.76
MTB_anc	199777	199778	0.75
MTB_anc	199778	199779	0.74
MTB_anc	199779	199780	0.73
MTB_anc	199780	199781	0.72
MTB_anc	199781	199782	0.71
MTB_anc	199782	199783	0.7
MTB_anc	199783	199801	0.69
MTB_anc	199801	199802	0.7
MTB_anc	199802	199803	0.71
MTB_anc	199803	199804	0.72
MTB_anc	199804	199805	0.73
MTB_anc	199805	199806	0.74
MTB_anc	199806	199807	0.75
MTB_anc	199807	199808	0.76
MTB_anc	199808	199809	0.77
MTB_anc	199809	199810	0.78
MTB_anc	199810	199811	0.79
MTB_anc	199811	199812	0.8
MTB_anc	199812	199815	0.81
MTB_anc	199815	199816	0.82
MTB_anc	199816	199817	0.83
MTB_anc	199817	199818	0.84
MTB_anc	199818	199819	0.85
MTB_anc	199819	199820	0.86
MTB_anc	199820	199821	0.87
MTB_anc	199821	199822	0.88
MTB_anc	199822	199823	0.89
MTB_anc	199823	199824	0.9
MTB_anc	199824	199825	0.91
MTB_anc	199825	199826	0.92
MTB_anc	199826	199827	0.93
MTB_anc	199827	199828	0.94
MTB_anc	199828	199829	0.95
MTB_anc	199829	199830	0.96
MTB_anc	199830	199831	0.97
MTB_anc	199831	199832	0.98
MTB_anc	199832	199833	0.99
MTB_anc	199833	201953	1
MTB_anc	201953	201961	0.99
MTB_anc	201961	201962	0.98
MTB_anc	201962	201963	0.97
MTB_anc	201963	201964	0.96
MTB_anc	201964	201965	0.95
MTB_anc	201965	202003	0.94
MTB_anc	202003	202011	0.95
MTB_anc	202011	202012	0.96
MTB_anc	202012	202013	0.97
MTB_anc	202013	202014	0.98
MTB_anc	202014	202015	0.99
MTB_anc	202015	253599	1
MTB_anc	253599	253600	0.99
MTB_anc	253600	253601	0.98
MTB_anc	253601	253602	0.96
